user_id,primary_device,churned_id
U124795,Mobile,0
U124796,Mobile,0
U124797,Laptop,0
U124798,Smart TV,0
U124799,Mobile,1
U124800,Tablet,0
U124801,Tablet,0
U124802,Laptop,1
U124803,Tablet,0
U124804,Mobile,0
U124805,Tablet,1
U124806,Smart TV,0
U124807,Tablet,0
U124808,Laptop,0
U124809,Laptop,0
U124810,Smart TV,0
U124811,Tablet,0
U124812,Laptop,0
U124813,Smart TV,0
U124814,Mobile,0
U124815,Mobile,0
U124816,Smart TV,0
U124817,Smart TV,0
U124818,Mobile,1
U124819,Mobile,0
U124820,Laptop,1
U124821,Laptop,0
U124822,Mobile,1
U124823,Smart TV,0
U124824,Laptop,0
U124825,Laptop,0
U124826,Tablet,0
U124827,Smart TV,1
U124828,Mobile,0
U124829,Smart TV,0
U124830,Smart TV,1
U124831,Smart TV,0
U124832,Tablet,0
U124833,Tablet,1
U124834,Smart TV,1
U124835,Laptop,0
U124836,Mobile,0
U124837,Smart TV,1
U124838,Laptop,0
U124839,Mobile,1
U124840,Laptop,0
U124841,Laptop,0
U124842,Laptop,1
U124843,Tablet,1
U124844,Smart TV,0
U124845,Tablet,1
U124846,Laptop,0
U124847,Tablet,0
U124848,Mobile,0
U124849,Laptop,0
U124850,Smart TV,1
U124851,Smart TV,0
U124852,Smart TV,0
U124853,Smart TV,0
U124854,Smart TV,0
U124855,Smart TV,1
U124856,Tablet,0
U124857,Tablet,0
U124858,Laptop,0
U124859,Tablet,1
U124860,Smart TV,1
U124861,Mobile,0
U124862,Mobile,0
U124863,Smart TV,0
U124864,Laptop,1
U124865,Laptop,1
U124866,Tablet,1
U124867,Smart TV,0
U124868,Laptop,0
U124869,Mobile,0
U124870,Mobile,0
U124871,Mobile,0
U124872,Tablet,0
U124873,Laptop,1
U124874,Laptop,0
U124875,Tablet,0
U124876,Smart TV,0
U124877,Tablet,0
U124878,Tablet,1
U124879,Laptop,0
U124880,Smart TV,0
U124881,Laptop,0
U124882,Smart TV,0
U124883,Laptop,1
U124884,Laptop,0
U124885,Mobile,0
U124886,Laptop,0
U124887,Laptop,0
U124888,Smart TV,1
U124889,Mobile,1
U124890,Tablet,0
U124891,Smart TV,0
U124892,Laptop,0
U124893,Tablet,0
U124894,Mobile,0
U124895,Smart TV,0
U124896,Smart TV,0
U124897,Mobile,0
U124898,Tablet,0
U124899,Tablet,0
U124900,Tablet,0
U124901,Mobile,0
U124902,Mobile,0
U124903,Mobile,0
U124904,Laptop,0
U124905,Tablet,0
U124906,Smart TV,0
U124907,Laptop,0
U124908,Laptop,0
U124909,Laptop,0
U124910,Smart TV,1
U124911,Smart TV,0
U124912,Mobile,0
U124913,Tablet,0
U124914,Tablet,0
U124915,Mobile,1
U124916,Mobile,1
U124917,Tablet,0
U124918,Mobile,0
U124919,Smart TV,0
U124920,Tablet,0
U124921,Tablet,0
U124922,Tablet,0
U124923,Mobile,0
U124924,Mobile,0
U124925,Tablet,0
U124926,Mobile,0
U124927,Laptop,1
U124928,Smart TV,0
U124929,Mobile,0
U124930,Mobile,0
U124931,Smart TV,0
U124932,Mobile,1
U124933,Smart TV,0
U124934,Smart TV,0
U124935,Smart TV,0
U124936,Laptop,0
U124937,Laptop,0
U124938,Mobile,0
U124939,Tablet,1
U124940,Laptop,1
U124941,Laptop,0
U124942,Tablet,0
U124943,Laptop,1
U124944,Mobile,0
U124945,Tablet,0
U124946,Laptop,0
U124947,Mobile,1
U124948,Smart TV,0
U124949,Mobile,1
U124950,Tablet,0
U124951,Laptop,0
U124952,Laptop,1
U124953,Laptop,0
U124954,Smart TV,0
U124955,Mobile,0
U124956,Mobile,0
U124957,Mobile,0
U124958,Mobile,0
U124959,Smart TV,0
U124960,Mobile,1
U124961,Mobile,1
U124962,Mobile,0
U124963,Tablet,1
U124964,Laptop,0
U124965,Tablet,1
U124966,Tablet,0
U124967,Smart TV,1
U124968,Mobile,0
U124969,Smart TV,1
U124970,Tablet,1
U124971,Tablet,0
U124972,Tablet,0
U124973,Smart TV,0
U124974,Smart TV,0
U124975,Mobile,1
U124976,Tablet,1
U124977,Mobile,0
U124978,Mobile,1
U124979,Smart TV,0
U124980,Tablet,1
U124981,Mobile,0
U124982,Mobile,1
U124983,Smart TV,0
U124984,Smart TV,0
U124985,Tablet,0
U124986,Smart TV,0
U124987,Laptop,0
U124988,Mobile,1
U124989,Laptop,0
U124990,Smart TV,0
U124991,Laptop,0
U124992,Smart TV,1
U124993,Smart TV,1
U124994,Smart TV,1
U124995,Laptop,0
U124996,Smart TV,1
U124997,Laptop,1
U124998,Smart TV,1
U124999,Smart TV,0
U125000,Smart TV,1
U125001,Smart TV,0
U125002,Smart TV,1
U125003,Smart TV,0
U125004,Tablet,1
U125005,Mobile,1
U125006,Tablet,0
U125007,Laptop,0
U125008,Tablet,0
U125009,Tablet,0
U125010,Tablet,1
U125011,Laptop,0
U125012,Smart TV,0
U125013,Smart TV,0
U125014,Tablet,0
U125015,Laptop,0
U125016,Smart TV,0
U125017,Tablet,0
U125018,Tablet,0
U125019,Mobile,0
U125020,Laptop,0
U125021,Smart TV,0
U125022,Smart TV,0
U125023,Mobile,0
U125024,Smart TV,0
U125025,Smart TV,0
U125026,Mobile,0
U125027,Smart TV,0
U125028,Tablet,0
U125029,Laptop,0
U125030,Laptop,0
U125031,Laptop,1
U125032,Laptop,0
U125033,Smart TV,0
U125034,Mobile,0
U125035,Mobile,0
U125036,Mobile,1
U125037,Laptop,0
U125038,Tablet,1
U125039,Tablet,0
U125040,Laptop,0
U125041,Tablet,0
U125042,Laptop,1
U125043,Laptop,0
U125044,Mobile,0
U125045,Mobile,0
U125046,Smart TV,0
U125047,Smart TV,1
U125048,Tablet,1
U125049,Mobile,0
U125050,Laptop,0
U125051,Mobile,1
U125052,Mobile,0
U125053,Laptop,0
U125054,Mobile,1
U125055,Laptop,1
U125056,Tablet,0
U125057,Tablet,0
U125058,Mobile,0
U125059,Laptop,0
U125060,Smart TV,0
U125061,Mobile,0
U125062,Laptop,0
U125063,Smart TV,0
U125064,Laptop,0
U125065,Smart TV,0
U125066,Smart TV,0
U125067,Smart TV,0
U125068,Mobile,0
U125069,Tablet,0
U125070,Smart TV,1
U125071,Mobile,0
U125072,Laptop,1
U125073,Mobile,0
U125074,Laptop,0
U125075,Mobile,0
U125076,Mobile,0
U125077,Smart TV,0
U125078,Smart TV,0
U125079,Laptop,0
U125080,Laptop,1
U125081,Tablet,0
U125082,Tablet,0
U125083,Mobile,0
U125084,Laptop,1
U125085,Tablet,0
U125086,Laptop,0
U125087,Mobile,0
U125088,Smart TV,0
U125089,Tablet,0
U125090,Tablet,1
U125091,Laptop,0
U125092,Tablet,0
U125093,Smart TV,1
U125094,Tablet,0
U125095,Smart TV,1
U125096,Smart TV,0
U125097,Tablet,1
U125098,Tablet,0
U125099,Laptop,1
U125100,Laptop,0
U125101,Smart TV,0
U125102,Tablet,0
U125103,Smart TV,1
U125104,Tablet,0
U125105,Smart TV,0
U125106,Smart TV,0
U125107,Smart TV,0
U125108,Laptop,0
U125109,Tablet,0
U125110,Smart TV,0
U125111,Tablet,0
U125112,Tablet,0
U125113,Smart TV,0
U125114,Mobile,0
U125115,Mobile,0
U125116,Smart TV,0
U125117,Smart TV,0
U125118,Smart TV,0
U125119,Tablet,0
U125120,Tablet,0
U125121,Smart TV,0
U125122,Laptop,0
U125123,Laptop,0
U125124,Smart TV,1
U125125,Smart TV,0
U125126,Laptop,0
U125127,Mobile,0
U125128,Mobile,0
U125129,Smart TV,0
U125130,Mobile,1
U125131,Tablet,0
U125132,Mobile,0
U125133,Mobile,0
U125134,Mobile,0
U125135,Smart TV,0
U125136,Mobile,0
U125137,Mobile,1
U125138,Mobile,0
U125139,Mobile,1
U125140,Laptop,0
U125141,Smart TV,0
U125142,Mobile,0
U125143,Mobile,1
U125144,Mobile,1
U125145,Tablet,0
U125146,Mobile,0
U125147,Laptop,0
U125148,Mobile,1
U125149,Laptop,0
U125150,Smart TV,0
U125151,Smart TV,0
U125152,Laptop,0
U125153,Smart TV,1
U125154,Tablet,0
U125155,Smart TV,0
U125156,Laptop,0
U125157,Laptop,1
U125158,Mobile,0
U125159,Mobile,1
U125160,Tablet,0
U125161,Mobile,1
U125162,Laptop,0
U125163,Tablet,0
U125164,Mobile,0
U125165,Smart TV,1
U125166,Tablet,0
U125167,Tablet,0
U125168,Tablet,1
U125169,Laptop,1
U125170,Smart TV,0
U125171,Laptop,1
U125172,Laptop,0
U125173,Tablet,1
U125174,Laptop,0
U125175,Tablet,0
U125176,Smart TV,0
U125177,Tablet,0
U125178,Laptop,0
U125179,Smart TV,0
U125180,Smart TV,1
U125181,Tablet,0
U125182,Tablet,0
U125183,Tablet,0
U125184,Smart TV,0
U125185,Laptop,0
U125186,Laptop,0
U125187,Smart TV,0
U125188,Laptop,0
U125189,Mobile,1
U125190,Laptop,1
U125191,Smart TV,0
U125192,Smart TV,0
U125193,Laptop,0
U125194,Smart TV,0
U125195,Laptop,0
U125196,Mobile,0
U125197,Laptop,0
U125198,Laptop,0
U125199,Laptop,0
U125200,Smart TV,0
U125201,Smart TV,0
U125202,Mobile,1
U125203,Smart TV,0
U125204,Tablet,0
U125205,Smart TV,0
U125206,Tablet,0
U125207,Laptop,0
U125208,Smart TV,0
U125209,Mobile,1
U125210,Mobile,0
U125211,Mobile,0
U125212,Mobile,0
U125213,Smart TV,0
U125214,Laptop,1
U125215,Tablet,0
U125216,Tablet,0
U125217,Tablet,0
U125218,Mobile,0
U125219,Tablet,0
U125220,Smart TV,0
U125221,Tablet,0
U125222,Mobile,1
U125223,Laptop,0
U125224,Mobile,0
U125225,Tablet,0
U125226,Mobile,0
U125227,Laptop,1
U125228,Laptop,0
U125229,Tablet,0
U125230,Smart TV,0
U125231,Mobile,0
U125232,Smart TV,0
U125233,Mobile,0
U125234,Mobile,0
U125235,Laptop,1
U125236,Laptop,0
U125237,Mobile,0
U125238,Smart TV,0
U125239,Smart TV,0
U125240,Smart TV,0
U125241,Smart TV,0
U125242,Tablet,0
U125243,Tablet,0
U125244,Tablet,1
U125245,Mobile,0
U125246,Mobile,1
U125247,Mobile,0
U125248,Smart TV,0
U125249,Laptop,1
U125250,Mobile,0
U125251,Tablet,0
U125252,Laptop,0
U125253,Laptop,0
U125254,Laptop,0
U125255,Tablet,1
U125256,Tablet,0
U125257,Smart TV,0
U125258,Tablet,0
U125259,Tablet,0
U125260,Smart TV,1
U125261,Mobile,1
U125262,Tablet,0
U125263,Laptop,0
U125264,Mobile,0
U125265,Tablet,0
U125266,Laptop,0
U125267,Laptop,1
U125268,Mobile,0
U125269,Mobile,0
U125270,Tablet,0
U125271,Tablet,0
U125272,Laptop,0
U125273,Tablet,1
U125274,Laptop,0
U125275,Smart TV,0
U125276,Laptop,0
U125277,Smart TV,1
U125278,Tablet,0
U125279,Smart TV,0
U125280,Mobile,0
U125281,Smart TV,1
U125282,Tablet,0
U125283,Mobile,0
U125284,Smart TV,0
U125285,Mobile,0
U125286,Mobile,1
U125287,Laptop,1
U125288,Tablet,0
U125289,Laptop,0
U125290,Smart TV,0
U125291,Mobile,0
U125292,Laptop,0
U125293,Smart TV,0
U125294,Smart TV,0
U125295,Smart TV,1
U125296,Mobile,0
U125297,Tablet,0
U125298,Mobile,0
U125299,Tablet,0
U125300,Tablet,1
U125301,Laptop,1
U125302,Laptop,0
U125303,Laptop,1
U125304,Mobile,0
U125305,Smart TV,0
U125306,Smart TV,0
U125307,Tablet,1
U125308,Smart TV,0
U125309,Mobile,0
U125310,Smart TV,0
U125311,Mobile,0
U125312,Mobile,0
U125313,Mobile,0
U125314,Mobile,0
U125315,Mobile,0
U125316,Tablet,0
U125317,Tablet,1
U125318,Smart TV,0
U125319,Laptop,0
U125320,Tablet,0
U125321,Tablet,1
U125322,Mobile,0
U125323,Mobile,0
U125324,Mobile,0
U125325,Tablet,0
U125326,Smart TV,1
U125327,Smart TV,0
U125328,Smart TV,1
U125329,Tablet,0
U125330,Laptop,0
U125331,Tablet,0
U125332,Tablet,0
U125333,Smart TV,1
U125334,Smart TV,0
U125335,Laptop,0
U125336,Laptop,0
U125337,Laptop,0
U125338,Mobile,0
U125339,Mobile,0
U125340,Smart TV,0
U125341,Mobile,0
U125342,Smart TV,0
U125343,Tablet,0
U125344,Mobile,0
U125345,Tablet,0
U125346,Tablet,1
U125347,Laptop,0
U125348,Tablet,0
U125349,Smart TV,0
U125350,Mobile,0
U125351,Laptop,0
U125352,Mobile,0
U125353,Laptop,0
U125354,Mobile,0
U125355,Tablet,1
U125356,Mobile,0
U125357,Tablet,0
U125358,Tablet,0
U125359,Mobile,0
U125360,Laptop,0
U125361,Tablet,0
U125362,Laptop,0
U125363,Laptop,0
U125364,Tablet,0
U125365,Mobile,0
U125366,Mobile,0
U125367,Mobile,0
U125368,Tablet,0
U125369,Tablet,0
U125370,Smart TV,1
U125371,Smart TV,0
U125372,Mobile,0
U125373,Mobile,0
U125374,Tablet,0
U125375,Mobile,0
U125376,Laptop,0
U125377,Laptop,0
U125378,Laptop,0
U125379,Mobile,0
U125380,Mobile,0
U125381,Mobile,0
U125382,Mobile,0
U125383,Tablet,0
U125384,Laptop,0
U125385,Mobile,1
U125386,Tablet,0
U125387,Laptop,0
U125388,Mobile,0
U125389,Smart TV,0
U125390,Laptop,0
U125391,Mobile,1
U125392,Mobile,0
U125393,Laptop,0
U125394,Mobile,0
U125395,Laptop,0
U125396,Mobile,0
U125397,Laptop,1
U125398,Smart TV,0
U125399,Laptop,0
U125400,Laptop,1
U125401,Tablet,1
U125402,Smart TV,1
U125403,Tablet,0
U125404,Smart TV,0
U125405,Laptop,1
U125406,Mobile,0
U125407,Tablet,1
U125408,Smart TV,0
U125409,Laptop,0
U125410,Tablet,0
U125411,Laptop,0
U125412,Smart TV,1
U125413,Tablet,1
U125414,Mobile,0
U125415,Tablet,1
U125416,Tablet,0
U125417,Laptop,0
U125418,Tablet,0
U125419,Smart TV,0
U125420,Laptop,0
U125421,Mobile,0
U125422,Laptop,0
U125423,Tablet,0
U125424,Smart TV,1
U125425,Smart TV,0
U125426,Laptop,0
U125427,Smart TV,0
U125428,Smart TV,1
U125429,Tablet,0
U125430,Smart TV,0
U125431,Smart TV,1
U125432,Laptop,0
U125433,Smart TV,0
U125434,Smart TV,0
U125435,Mobile,1
U125436,Laptop,0
U125437,Smart TV,1
U125438,Tablet,0
U125439,Smart TV,0
U125440,Smart TV,0
U125441,Tablet,0
U125442,Smart TV,0
U125443,Tablet,0
U125444,Mobile,0
U125445,Smart TV,0
U125446,Laptop,1
U125447,Laptop,0
U125448,Tablet,0
U125449,Mobile,0
U125450,Tablet,0
U125451,Mobile,0
U125452,Laptop,1
U125453,Laptop,0
U125454,Laptop,1
U125455,Smart TV,0
U125456,Tablet,0
U125457,Mobile,0
U125458,Tablet,0
U125459,Laptop,0
U125460,Laptop,1
U125461,Tablet,0
U125462,Tablet,1
U125463,Tablet,0
U125464,Mobile,0
U125465,Mobile,0
U125466,Smart TV,0
U125467,Tablet,0
U125468,Tablet,0
U125469,Laptop,0
U125470,Laptop,0
U125471,Smart TV,1
U125472,Mobile,0
U125473,Smart TV,1
U125474,Smart TV,0
U125475,Smart TV,0
U125476,Laptop,1
U125477,Laptop,0
U125478,Tablet,0
U125479,Smart TV,0
U125480,Mobile,0
U125481,Smart TV,0
U125482,Tablet,0
U125483,Laptop,0
U125484,Tablet,0
U125485,Mobile,0
U125486,Tablet,0
U125487,Laptop,0
U125488,Smart TV,0
U125489,Tablet,0
U125490,Laptop,0
U125491,Tablet,0
U125492,Mobile,0
U125493,Laptop,1
U125494,Smart TV,0
U125495,Mobile,1
U125496,Laptop,0
U125497,Tablet,1
U125498,Mobile,1
U125499,Smart TV,0
U125500,Smart TV,0
U125501,Laptop,0
U125502,Laptop,0
U125503,Tablet,0
U125504,Tablet,0
U125505,Laptop,1
U125506,Mobile,0
U125507,Tablet,0
U125508,Mobile,0
U125509,Tablet,0
U125510,Tablet,0
U125511,Mobile,0
U125512,Mobile,0
U125513,Mobile,0
U125514,Tablet,0
U125515,Mobile,1
U125516,Mobile,1
U125517,Mobile,1
U125518,Smart TV,0
U125519,Tablet,0
U125520,Smart TV,1
U125521,Mobile,0
U125522,Laptop,1
U125523,Smart TV,0
U125524,Mobile,0
U125525,Tablet,1
U125526,Laptop,0
U125527,Laptop,1
U125528,Smart TV,0
U125529,Mobile,0
U125530,Smart TV,0
U125531,Mobile,1
U125532,Tablet,1
U125533,Smart TV,0
U125534,Tablet,0
U125535,Laptop,1
U125536,Mobile,0
U125537,Mobile,1
U125538,Laptop,1
U125539,Smart TV,0
U125540,Tablet,0
U125541,Laptop,0
U125542,Smart TV,0
U125543,Mobile,0
U125544,Mobile,0
U125545,Tablet,0
U125546,Smart TV,0
U125547,Mobile,0
U125548,Smart TV,0
U125549,Smart TV,0
U125550,Smart TV,0
U125551,Laptop,0
U125552,Tablet,1
U125553,Laptop,0
U125554,Tablet,1
U125555,Tablet,0
U125556,Smart TV,0
U125557,Smart TV,0
U125558,Smart TV,0
U125559,Mobile,0
U125560,Laptop,0
U125561,Tablet,0
U125562,Mobile,1
U125563,Tablet,1
U125564,Smart TV,0
U125565,Mobile,0
U125566,Smart TV,0
U125567,Tablet,0
U125568,Mobile,0
U125569,Laptop,0
U125570,Laptop,0
U125571,Smart TV,1
U125572,Smart TV,0
U125573,Smart TV,0
U125574,Mobile,0
U125575,Smart TV,1
U125576,Mobile,0
U125577,Mobile,0
U125578,Laptop,0
U125579,Tablet,0
U125580,Laptop,1
U125581,Tablet,0
U125582,Mobile,0
U125583,Tablet,1
U125584,Smart TV,0
U125585,Mobile,0
U125586,Tablet,0
U125587,Tablet,0
U125588,Tablet,1
U125589,Smart TV,0
U125590,Laptop,0
U125591,Mobile,1
U125592,Laptop,0
U125593,Laptop,0
U125594,Mobile,0
U125595,Mobile,0
U125596,Laptop,1
U125597,Mobile,0
U125598,Tablet,1
U125599,Mobile,0
U125600,Mobile,0
U125601,Tablet,1
U125602,Smart TV,1
U125603,Laptop,0
U125604,Laptop,0
U125605,Tablet,0
U125606,Laptop,1
U125607,Laptop,0
U125608,Smart TV,0
U125609,Tablet,0
U125610,Mobile,1
U125611,Laptop,1
U125612,Smart TV,0
U125613,Tablet,0
U125614,Tablet,0
U125615,Smart TV,0
U125616,Tablet,0
U125617,Mobile,0
U125618,Laptop,0
U125619,Laptop,0
U125620,Laptop,1
U125621,Smart TV,0
U125622,Laptop,0
U125623,Laptop,0
U125624,Mobile,1
U125625,Tablet,0
U125626,Mobile,0
U125627,Laptop,1
U125628,Smart TV,0
U125629,Mobile,0
U125630,Smart TV,0
U125631,Laptop,0
U125632,Tablet,0
U125633,Mobile,0
U125634,Tablet,1
U125635,Laptop,0
U125636,Mobile,1
U125637,Mobile,0
U125638,Smart TV,0
U125639,Tablet,0
U125640,Smart TV,0
U125641,Laptop,1
U125642,Smart TV,0
U125643,Smart TV,0
U125644,Mobile,0
U125645,Mobile,1
U125646,Smart TV,0
U125647,Mobile,0
U125648,Smart TV,0
U125649,Mobile,1
U125650,Laptop,0
U125651,Tablet,0
U125652,Mobile,0
U125653,Tablet,0
U125654,Laptop,0
U125655,Laptop,0
U125656,Tablet,0
U125657,Smart TV,1
U125658,Mobile,1
U125659,Mobile,0
U125660,Laptop,0
U125661,Laptop,0
U125662,Mobile,1
U125663,Smart TV,0
U125664,Smart TV,0
U125665,Laptop,0
U125666,Tablet,0
U125667,Mobile,0
U125668,Laptop,0
U125669,Smart TV,0
U125670,Mobile,0
U125671,Tablet,0
U125672,Mobile,0
U125673,Mobile,0
U125674,Tablet,0
U125675,Laptop,0
U125676,Tablet,0
U125677,Smart TV,0
U125678,Smart TV,0
U125679,Smart TV,0
U125680,Laptop,0
U125681,Smart TV,0
U125682,Smart TV,0
U125683,Laptop,0
U125684,Tablet,1
U125685,Laptop,0
U125686,Tablet,0
U125687,Mobile,0
U125688,Smart TV,0
U125689,Mobile,1
U125690,Tablet,0
U125691,Mobile,0
U125692,Mobile,1
U125693,Laptop,0
U125694,Mobile,0
U125695,Mobile,0
U125696,Laptop,1
U125697,Tablet,0
U125698,Smart TV,1
U125699,Mobile,0
U125700,Laptop,0
U125701,Smart TV,0
U125702,Mobile,0
U125703,Mobile,0
U125704,Tablet,0
U125705,Smart TV,0
U125706,Tablet,0
U125707,Mobile,0
U125708,Tablet,0
U125709,Mobile,0
U125710,Smart TV,0
U125711,Smart TV,0
U125712,Smart TV,0
U125713,Tablet,0
U125714,Mobile,0
U125715,Tablet,0
U125716,Smart TV,0
U125717,Mobile,0
U125718,Smart TV,0
U125719,Smart TV,0
U125720,Tablet,0
U125721,Tablet,0
U125722,Smart TV,0
U125723,Smart TV,0
U125724,Laptop,0
U125725,Smart TV,0
U125726,Mobile,1
U125727,Mobile,0
U125728,Mobile,0
U125729,Tablet,0
U125730,Tablet,0
U125731,Tablet,1
U125732,Smart TV,0
U125733,Tablet,0
U125734,Laptop,0
U125735,Mobile,0
U125736,Tablet,0
U125737,Laptop,1
U125738,Tablet,1
U125739,Smart TV,0
U125740,Tablet,0
U125741,Smart TV,0
U125742,Smart TV,0
U125743,Smart TV,1
U125744,Tablet,0
U125745,Smart TV,0
U125746,Mobile,0
U125747,Mobile,0
U125748,Smart TV,0
U125749,Laptop,1
U125750,Tablet,0
U125751,Laptop,1
U125752,Mobile,0
U125753,Mobile,0
U125754,Laptop,0
U125755,Smart TV,0
U125756,Laptop,0
U125757,Tablet,0
U125758,Mobile,0
U125759,Laptop,1
U125760,Laptop,1
U125761,Laptop,0
U125762,Mobile,0
U125763,Tablet,0
U125764,Laptop,0
U125765,Mobile,0
U125766,Mobile,0
U125767,Tablet,0
U125768,Smart TV,0
U125769,Laptop,0
U125770,Laptop,0
U125771,Smart TV,1
U125772,Mobile,0
U125773,Mobile,0
U125774,Laptop,0
U125775,Laptop,0
U125776,Tablet,0
U125777,Tablet,1
U125778,Smart TV,0
U125779,Tablet,0
U125780,Laptop,0
U125781,Laptop,0
U125782,Tablet,0
U125783,Smart TV,0
U125784,Tablet,0
U125785,Tablet,0
U125786,Mobile,1
U125787,Tablet,0
U125788,Tablet,0
U125789,Mobile,0
U125790,Tablet,0
U125791,Tablet,0
U125792,Tablet,0
U125793,Laptop,0
U125794,Tablet,0
U125795,Mobile,0
U125796,Tablet,0
U125797,Smart TV,0
U125798,Smart TV,0
U125799,Laptop,0
U125800,Tablet,1
U125801,Mobile,0
U125802,Tablet,1
U125803,Smart TV,0
U125804,Mobile,0
U125805,Tablet,0
U125806,Laptop,0
U125807,Mobile,0
U125808,Mobile,0
U125809,Smart TV,1
U125810,Mobile,0
U125811,Mobile,1
U125812,Laptop,0
U125813,Smart TV,0
U125814,Laptop,0
U125815,Tablet,0
U125816,Laptop,0
U125817,Tablet,1
U125818,Tablet,1
U125819,Smart TV,0
U125820,Tablet,0
U125821,Laptop,0
U125822,Smart TV,0
U125823,Mobile,1
U125824,Laptop,0
U125825,Mobile,0
U125826,Smart TV,0
U125827,Laptop,0
U125828,Tablet,0
U125829,Laptop,0
U125830,Laptop,0
U125831,Tablet,0
U125832,Mobile,0
U125833,Mobile,0
U125834,Mobile,0
U125835,Laptop,0
U125836,Laptop,0
U125837,Mobile,0
U125838,Mobile,0
U125839,Smart TV,0
U125840,Laptop,0
U125841,Smart TV,0
U125842,Tablet,1
U125843,Tablet,0
U125844,Laptop,0
U125845,Mobile,1
U125846,Smart TV,0
U125847,Mobile,0
U125848,Tablet,0
U125849,Mobile,0
U125850,Tablet,0
U125851,Mobile,0
U125852,Mobile,0
U125853,Smart TV,0
U125854,Laptop,0
U125855,Smart TV,0
U125856,Smart TV,1
U125857,Smart TV,1
U125858,Laptop,0
U125859,Laptop,1
U125860,Laptop,0
U125861,Mobile,1
U125862,Laptop,0
U125863,Mobile,0
U125864,Smart TV,0
U125865,Tablet,0
U125866,Mobile,0
U125867,Laptop,0
U125868,Laptop,0
U125869,Smart TV,0
U125870,Laptop,0
U125871,Smart TV,0
U125872,Laptop,1
U125873,Laptop,0
U125874,Mobile,0
U125875,Tablet,0
U125876,Tablet,0
U125877,Laptop,0
U125878,Smart TV,0
U125879,Mobile,0
U125880,Mobile,1
U125881,Smart TV,1
U125882,Tablet,0
U125883,Tablet,1
U125884,Tablet,1
U125885,Mobile,0
U125886,Tablet,0
U125887,Smart TV,0
U125888,Tablet,1
U125889,Laptop,0
U125890,Mobile,0
U125891,Smart TV,0
U125892,Tablet,0
U125893,Smart TV,1
U125894,Smart TV,1
U125895,Smart TV,1
U125896,Tablet,0
U125897,Mobile,0
U125898,Tablet,0
U125899,Mobile,0
U125900,Smart TV,0
U125901,Tablet,0
U125902,Mobile,0
U125903,Tablet,0
U125904,Tablet,0
U125905,Laptop,1
U125906,Mobile,0
U125907,Tablet,0
U125908,Mobile,0
U125909,Laptop,0
U125910,Laptop,0
U125911,Laptop,0
U125912,Tablet,0
U125913,Laptop,0
U125914,Laptop,1
U125915,Tablet,0
U125916,Smart TV,0
U125917,Smart TV,1
U125918,Laptop,1
U125919,Laptop,0
U125920,Smart TV,0
U125921,Tablet,1
U125922,Smart TV,0
U125923,Laptop,0
U125924,Mobile,1
U125925,Laptop,0
U125926,Tablet,1
U125927,Laptop,0
U125928,Smart TV,0
U125929,Smart TV,0
U125930,Mobile,0
U125931,Smart TV,0
U125932,Tablet,0
U125933,Laptop,0
U125934,Tablet,0
U125935,Tablet,0
U125936,Mobile,0
U125937,Laptop,0
U125938,Smart TV,0
U125939,Mobile,0
U125940,Mobile,0
U125941,Mobile,0
U125942,Tablet,0
U125943,Mobile,1
U125944,Mobile,0
U125945,Smart TV,0
U125946,Smart TV,1
U125947,Smart TV,1
U125948,Smart TV,0
U125949,Mobile,0
U125950,Mobile,0
U125951,Laptop,0
U125952,Tablet,0
U125953,Mobile,0
U125954,Smart TV,0
U125955,Tablet,1
U125956,Smart TV,0
U125957,Tablet,0
U125958,Mobile,0
U125959,Smart TV,0
U125960,Mobile,0
U125961,Tablet,1
U125962,Smart TV,0
U125963,Smart TV,0
U125964,Laptop,0
U125965,Smart TV,0
U125966,Laptop,1
U125967,Smart TV,0
U125968,Laptop,1
U125969,Laptop,1
U125970,Laptop,0
U125971,Smart TV,0
U125972,Smart TV,1
U125973,Smart TV,0
U125974,Laptop,0
U125975,Laptop,0
U125976,Laptop,1
U125977,Smart TV,0
U125978,Tablet,0
U125979,Tablet,0
U125980,Smart TV,0
U125981,Tablet,1
U125982,Smart TV,0
U125983,Tablet,0
U125984,Smart TV,0
U125985,Tablet,0
U125986,Laptop,0
U125987,Tablet,0
U125988,Smart TV,0
U125989,Tablet,0
U125990,Laptop,0
U125991,Tablet,0
U125992,Tablet,0
U125993,Smart TV,1
U125994,Laptop,0
U125995,Smart TV,0
U125996,Smart TV,1
U125997,Laptop,0
U125998,Laptop,0
U125999,Laptop,1
U126000,Tablet,0
U126001,Mobile,1
U126002,Mobile,0
U126003,Laptop,0
U126004,Laptop,0
U126005,Laptop,0
U126006,Laptop,0
U126007,Tablet,0
U126008,Laptop,0
U126009,Tablet,0
U126010,Laptop,0
U126011,Smart TV,0
U126012,Laptop,1
U126013,Laptop,0
U126014,Tablet,0
U126015,Tablet,0
U126016,Smart TV,0
U126017,Laptop,0
U126018,Tablet,0
U126019,Laptop,0
U126020,Tablet,0
U126021,Smart TV,0
U126022,Smart TV,0
U126023,Laptop,1
U126024,Smart TV,0
U126025,Mobile,0
U126026,Mobile,0
U126027,Mobile,0
U126028,Tablet,0
U126029,Mobile,0
U126030,Laptop,0
U126031,Tablet,0
U126032,Smart TV,0
U126033,Tablet,0
U126034,Laptop,0
U126035,Laptop,0
U126036,Tablet,1
