user_id,favorite_genre,avg_watch_time_minutes,churned_id
U130944,Sci-Fi,120,0
U130945,Comedy,83,0
U130946,Comedy,238,1
U130947,Comedy,22,0
U130948,Documentary,118,0
U130949,Action,86,0
U130950,Thriller,160,0
U130951,Drama,166,0
U130952,Comedy,62,0
U130953,Romance,40,0
U130954,Drama,44,0
U130955,Drama,39,1
U130956,Action,87,0
U130957,Horror,172,0
U130958,Action,271,0
U130959,Romance,132,0
U130960,Horror,100,0
U130961,Horror,74,1
U130962,Drama,208,0
U130963,Thriller,139,0
U130964,Sci-Fi,251,0
U130965,Thriller,188,0
U130966,Comedy,196,0
U130967,Comedy,272,1
U130968,Horror,187,0
U130969,Horror,71,0
U130970,Documentary,127,0
U130971,Sci-Fi,246,0
U130972,Action,188,0
U130973,Documentary,271,1
U130974,Horror,225,0
U130975,Documentary,232,0
U130976,Documentary,74,1
U130977,Documentary,190,0
U130978,Documentary,15,0
U130979,Horror,279,0
U130980,Romance,209,0
U130981,Thriller,34,0
U130982,Documentary,168,1
U130983,Thriller,218,0
U130984,Thriller,29,0
U130985,Romance,32,0
U130986,Drama,296,0
U130987,Drama,144,0
U130988,Romance,247,0
U130989,Horror,46,0
U130990,Romance,224,0
U130991,Drama,109,0
U130992,Sci-Fi,83,0
U130993,Comedy,294,0
U130994,Documentary,280,0
U130995,Horror,270,0
U130996,Action,152,0
U130997,Comedy,153,0
U130998,Comedy,236,0
U130999,Action,264,0
U131000,Romance,271,0
U131001,Documentary,252,0
U131002,Drama,79,0
U131003,Thriller,127,0
U131004,Sci-Fi,27,0
U131005,Sci-Fi,269,0
U131006,Drama,122,0
U131007,Romance,93,0
U131008,Comedy,123,0
U131009,Thriller,16,0
U131010,Documentary,146,0
U131011,Documentary,226,0
U131012,Drama,110,0
U131013,Action,41,0
U131014,Romance,257,1
U131015,Drama,169,0
U131016,Comedy,40,0
U131017,Horror,188,0
U131018,Sci-Fi,10,0
U131019,Thriller,162,0
U131020,Horror,19,0
U131021,Drama,140,0
U131022,Horror,125,0
U131023,Romance,180,0
U131024,Sci-Fi,127,0
U131025,Comedy,55,1
U131026,Action,10,0
U131027,Horror,108,0
U131028,Documentary,279,0
U131029,Comedy,33,0
U131030,Action,219,1
U131031,Romance,178,0
U131032,Sci-Fi,97,0
U131033,Comedy,218,0
U131034,Documentary,141,0
U131035,Horror,299,0
U131036,Horror,178,0
U131037,Action,61,0
U131038,Action,269,0
U131039,Documentary,156,0
U131040,Documentary,130,0
U131041,Action,22,1
U131042,Sci-Fi,282,1
U131043,Horror,49,1
U131044,Documentary,23,0
U131045,Action,207,0
U131046,Romance,49,0
U131047,Drama,54,0
U131048,Romance,53,0
U131049,Drama,33,0
U131050,Horror,48,0
U131051,Action,290,1
U131052,Documentary,141,1
U131053,Thriller,223,0
U131054,Romance,191,0
U131055,Horror,24,0
U131056,Drama,291,0
U131057,Action,296,0
U131058,Comedy,283,0
U131059,Action,168,0
U131060,Horror,19,0
U131061,Romance,65,0
U131062,Drama,246,0
U131063,Horror,97,0
U131064,Romance,130,0
U131065,Comedy,239,0
U131066,Thriller,292,1
U131067,Comedy,245,0
U131068,Romance,63,0
U131069,Action,24,0
U131070,Comedy,76,0
U131071,Action,240,0
U131072,Documentary,30,0
U131073,Thriller,206,0
U131074,Horror,232,0
U131075,Horror,146,0
U131076,Horror,279,0
U131077,Action,246,0
U131078,Romance,265,0
U131079,Thriller,256,1
U131080,Horror,205,1
U131081,Drama,275,0
U131082,Documentary,140,0
U131083,Thriller,222,1
U131084,Romance,288,0
U131085,Romance,221,0
U131086,Sci-Fi,236,0
U131087,Horror,132,1
U131088,Sci-Fi,18,0
U131089,Comedy,119,0
U131090,Sci-Fi,17,1
U131091,Comedy,112,1
U131092,Documentary,30,1
U131093,Action,134,1
U131094,Horror,226,0
U131095,Documentary,68,0
U131096,Comedy,128,0
U131097,Comedy,217,0
U131098,Sci-Fi,123,0
U131099,Horror,109,0
U131100,Sci-Fi,19,1
U131101,Action,224,0
U131102,Documentary,216,0
U131103,Drama,265,0
U131104,Drama,144,0
U131105,Horror,228,0
U131106,Drama,93,0
U131107,Comedy,74,0
U131108,Romance,131,0
U131109,Sci-Fi,149,1
U131110,Horror,110,1
U131111,Thriller,120,0
U131112,Documentary,38,0
U131113,Thriller,93,0
U131114,Romance,284,0
U131115,Action,29,0
U131116,Horror,296,1
U131117,Documentary,187,0
U131118,Action,286,0
U131119,Romance,94,1
U131120,Horror,231,0
U131121,Thriller,137,0
U131122,Action,192,1
U131123,Drama,231,0
U131124,Comedy,281,0
U131125,Thriller,90,0
U131126,Romance,145,0
U131127,Drama,209,0
U131128,Action,142,0
U131129,Horror,85,0
U131130,Action,233,0
U131131,Romance,294,0
U131132,Romance,170,0
U131133,Sci-Fi,123,0
U131134,Sci-Fi,277,0
U131135,Horror,74,0
U131136,Sci-Fi,167,0
U131137,Thriller,209,0
U131138,Horror,78,1
U131139,Documentary,229,0
U131140,Comedy,48,0
U131141,Drama,256,0
U131142,Romance,157,0
U131143,Romance,148,1
U131144,Thriller,93,0
U131145,Romance,110,0
U131146,Drama,159,0
U131147,Comedy,246,0
U131148,Drama,258,1
U131149,Action,263,0
U131150,Comedy,288,0
U131151,Documentary,172,0
U131152,Comedy,279,1
U131153,Comedy,22,0
U131154,Comedy,90,0
U131155,Action,178,0
U131156,Horror,70,0
U131157,Comedy,63,0
U131158,Comedy,10,0
U131159,Sci-Fi,255,0
U131160,Comedy,16,0
U131161,Thriller,292,1
U131162,Drama,222,1
U131163,Action,188,0
U131164,Thriller,83,0
U131165,Drama,47,0
U131166,Romance,11,0
U131167,Action,68,0
U131168,Drama,181,0
U131169,Action,163,0
U131170,Comedy,22,0
U131171,Comedy,66,1
U131172,Romance,265,0
U131173,Drama,272,0
U131174,Thriller,284,0
U131175,Thriller,222,0
U131176,Drama,254,0
U131177,Romance,25,0
U131178,Thriller,106,0
U131179,Sci-Fi,187,0
U131180,Romance,287,0
U131181,Comedy,110,0
U131182,Horror,96,0
U131183,Comedy,147,1
U131184,Documentary,199,1
U131185,Sci-Fi,73,1
U131186,Comedy,34,0
U131187,Comedy,174,0
U131188,Documentary,62,0
U131189,Sci-Fi,279,0
U131190,Sci-Fi,232,0
U131191,Romance,157,0
U131192,Thriller,267,0
U131193,Action,191,0
U131194,Action,15,1
U131195,Documentary,206,0
U131196,Comedy,233,0
U131197,Sci-Fi,51,1
U131198,Thriller,45,0
U131199,Romance,180,0
U131200,Thriller,255,0
U131201,Horror,71,0
U131202,Romance,238,0
U131203,Documentary,13,0
U131204,Drama,193,0
U131205,Sci-Fi,105,0
U131206,Documentary,180,1
U131207,Horror,178,0
U131208,Drama,269,0
U131209,Horror,174,0
U131210,Horror,96,0
U131211,Drama,186,1
U131212,Documentary,205,0
U131213,Documentary,221,0
U131214,Thriller,150,0
U131215,Romance,18,0
U131216,Drama,186,0
U131217,Romance,90,1
U131218,Drama,290,0
U131219,Drama,97,0
U131220,Horror,20,0
U131221,Horror,209,0
U131222,Drama,42,1
U131223,Documentary,137,0
U131224,Action,37,1
U131225,Sci-Fi,173,0
U131226,Thriller,46,0
U131227,Documentary,242,0
U131228,Comedy,236,0
U131229,Documentary,136,1
U131230,Romance,192,1
U131231,Documentary,211,0
U131232,Comedy,141,0
U131233,Sci-Fi,114,1
U131234,Horror,68,0
U131235,Horror,47,0
U131236,Documentary,74,1
U131237,Drama,167,0
U131238,Documentary,128,0
U131239,Comedy,128,0
U131240,Drama,99,0
U131241,Romance,188,0
U131242,Action,36,0
U131243,Action,83,0
U131244,Documentary,106,0
U131245,Romance,294,0
U131246,Sci-Fi,106,0
U131247,Comedy,204,0
U131248,Documentary,195,0
U131249,Drama,114,1
U131250,Comedy,89,0
U131251,Romance,287,0
U131252,Comedy,225,0
U131253,Thriller,143,0
U131254,Horror,109,0
U131255,Thriller,172,0
U131256,Sci-Fi,111,1
U131257,Action,180,1
U131258,Thriller,82,0
U131259,Sci-Fi,130,0
U131260,Drama,170,0
U131261,Action,153,0
U131262,Thriller,58,0
U131263,Horror,226,1
U131264,Romance,229,1
U131265,Documentary,275,0
U131266,Documentary,287,0
U131267,Romance,33,1
U131268,Sci-Fi,38,1
U131269,Action,197,1
U131270,Thriller,28,0
U131271,Documentary,97,0
U131272,Horror,32,0
U131273,Drama,151,0
U131274,Comedy,141,0
U131275,Comedy,203,1
U131276,Sci-Fi,139,0
U131277,Comedy,113,0
U131278,Horror,138,1
U131279,Comedy,256,0
U131280,Sci-Fi,85,0
U131281,Sci-Fi,229,0
U131282,Action,108,0
U131283,Drama,222,0
U131284,Horror,141,0
U131285,Horror,14,0
U131286,Thriller,168,0
U131287,Thriller,188,1
U131288,Horror,68,1
U131289,Action,133,0
U131290,Romance,11,0
U131291,Sci-Fi,155,0
U131292,Drama,148,0
U131293,Horror,62,0
U131294,Drama,64,1
U131295,Sci-Fi,42,0
U131296,Drama,295,0
U131297,Action,116,0
U131298,Horror,60,1
U131299,Drama,275,1
U131300,Thriller,177,0
U131301,Action,107,0
U131302,Drama,154,0
U131303,Action,181,0
U131304,Drama,102,0
U131305,Documentary,133,0
U131306,Documentary,46,0
U131307,Romance,99,0
U131308,Comedy,106,0
U131309,Horror,103,0
U131310,Comedy,164,0
U131311,Romance,201,0
U131312,Drama,77,0
U131313,Drama,68,0
U131314,Action,151,0
U131315,Thriller,242,0
U131316,Comedy,104,0
U131317,Action,90,0
U131318,Romance,280,0
U131319,Action,131,1
U131320,Comedy,161,0
U131321,Drama,253,0
U131322,Romance,179,0
U131323,Comedy,149,0
U131324,Romance,99,0
U131325,Sci-Fi,135,0
U131326,Romance,19,0
U131327,Drama,94,0
U131328,Action,137,0
U131329,Thriller,101,0
U131330,Documentary,45,1
U131331,Action,12,0
U131332,Documentary,103,1
U131333,Drama,158,1
U131334,Drama,109,0
U131335,Drama,188,0
U131336,Thriller,30,0
U131337,Romance,211,0
U131338,Horror,198,0
U131339,Comedy,237,0
U131340,Documentary,171,0
U131341,Documentary,172,0
U131342,Comedy,231,0
U131343,Sci-Fi,117,0
U131344,Thriller,34,1
U131345,Action,297,0
U131346,Drama,31,0
U131347,Sci-Fi,151,1
U131348,Thriller,290,0
U131349,Horror,138,0
U131350,Sci-Fi,294,0
U131351,Drama,175,0
U131352,Romance,65,0
U131353,Action,87,1
U131354,Drama,31,0
U131355,Comedy,207,0
U131356,Thriller,77,0
U131357,Romance,179,0
U131358,Romance,184,0
U131359,Action,79,0
U131360,Horror,118,1
U131361,Documentary,31,0
U131362,Sci-Fi,227,0
U131363,Sci-Fi,65,0
U131364,Horror,29,1
U131365,Sci-Fi,81,0
U131366,Thriller,204,1
U131367,Romance,282,1
U131368,Romance,37,0
U131369,Documentary,235,0
U131370,Thriller,188,0
U131371,Comedy,171,0
U131372,Horror,190,1
U131373,Sci-Fi,83,1
U131374,Romance,160,0
U131375,Action,104,1
U131376,Thriller,150,0
U131377,Drama,281,0
U131378,Comedy,37,0
U131379,Thriller,230,0
U131380,Documentary,66,0
U131381,Sci-Fi,64,1
U131382,Horror,163,0
U131383,Drama,238,0
U131384,Documentary,186,0
U131385,Drama,295,0
U131386,Comedy,30,0
U131387,Documentary,35,0
U131388,Thriller,86,0
U131389,Action,90,0
U131390,Documentary,57,0
U131391,Drama,27,1
U131392,Horror,18,1
U131393,Thriller,10,1
U131394,Action,293,0
U131395,Comedy,226,0
U131396,Horror,235,1
U131397,Drama,108,0
U131398,Sci-Fi,205,0
U131399,Romance,188,1
U131400,Comedy,228,0
U131401,Romance,292,1
U131402,Drama,298,0
U131403,Drama,279,1
U131404,Documentary,101,0
U131405,Thriller,115,0
U131406,Horror,48,1
U131407,Thriller,111,0
U131408,Romance,277,1
U131409,Thriller,288,1
U131410,Thriller,95,1
U131411,Action,280,0
U131412,Drama,44,1
U131413,Comedy,267,0
U131414,Documentary,89,0
U131415,Comedy,271,0
U131416,Action,152,0
U131417,Comedy,102,1
U131418,Thriller,275,0
U131419,Comedy,47,0
U131420,Documentary,35,1
U131421,Romance,29,1
U131422,Romance,207,1
U131423,Horror,13,0
U131424,Drama,173,0
U131425,Documentary,299,0
U131426,Romance,53,0
U131427,Sci-Fi,188,0
U131428,Romance,60,0
U131429,Action,236,0
U131430,Horror,56,0
U131431,Comedy,240,0
U131432,Action,83,1
U131433,Sci-Fi,245,1
U131434,Action,145,0
U131435,Action,35,0
U131436,Documentary,118,0
U131437,Romance,291,0
U131438,Documentary,140,0
U131439,Comedy,193,0
U131440,Comedy,217,0
U131441,Comedy,161,0
U131442,Action,125,0
U131443,Thriller,68,1
U131444,Action,170,0
U131445,Horror,271,0
U131446,Sci-Fi,123,0
U131447,Sci-Fi,148,0
U131448,Action,121,0
U131449,Sci-Fi,108,0
U131450,Sci-Fi,53,1
U131451,Drama,39,0
U131452,Sci-Fi,127,0
U131453,Action,194,0
U131454,Romance,38,1
U131455,Horror,205,0
U131456,Thriller,45,0
U131457,Action,230,1
U131458,Drama,80,0
U131459,Comedy,297,0
U131460,Thriller,283,1
U131461,Documentary,234,0
U131462,Documentary,281,0
U131463,Thriller,260,0
U131464,Documentary,16,1
U131465,Action,71,0
U131466,Romance,128,1
U131467,Comedy,131,0
U131468,Sci-Fi,35,0
U131469,Drama,144,1
U131470,Comedy,221,1
U131471,Romance,158,1
U131472,Thriller,282,0
U131473,Documentary,54,1
U131474,Action,196,0
U131475,Action,54,0
U131476,Sci-Fi,262,0
U131477,Documentary,217,0
U131478,Horror,259,0
U131479,Romance,229,0
U131480,Drama,18,0
U131481,Horror,47,0
U131482,Horror,39,0
U131483,Drama,256,1
U131484,Romance,280,1
U131485,Horror,125,1
U131486,Documentary,240,0
U131487,Comedy,250,1
U131488,Action,282,0
U131489,Drama,104,0
U131490,Drama,110,0
U131491,Romance,56,0
U131492,Action,247,0
U131493,Comedy,132,0
U131494,Drama,42,0
U131495,Comedy,159,0
U131496,Sci-Fi,175,0
U131497,Comedy,190,1
U131498,Drama,83,0
U131499,Drama,146,0
U131500,Sci-Fi,296,0
U131501,Documentary,127,1
U131502,Action,255,0
U131503,Action,299,0
U131504,Horror,293,0
U131505,Romance,68,1
U131506,Romance,236,0
U131507,Horror,220,0
U131508,Horror,282,1
U131509,Action,170,0
U131510,Drama,98,0
U131511,Documentary,236,0
U131512,Romance,11,0
U131513,Documentary,176,0
U131514,Romance,32,0
U131515,Sci-Fi,77,1
U131516,Drama,42,1
U131517,Romance,51,0
U131518,Horror,18,0
U131519,Thriller,83,0
U131520,Romance,120,0
U131521,Sci-Fi,249,0
U131522,Thriller,267,0
U131523,Action,137,0
U131524,Comedy,44,0
U131525,Thriller,102,0
U131526,Sci-Fi,55,0
U131527,Horror,275,0
U131528,Thriller,52,0
U131529,Romance,197,0
U131530,Horror,298,0
U131531,Comedy,215,1
U131532,Horror,135,0
U131533,Drama,167,0
U131534,Horror,243,0
U131535,Documentary,181,0
U131536,Documentary,236,0
U131537,Drama,181,0
U131538,Romance,80,0
U131539,Comedy,282,0
U131540,Comedy,105,0
U131541,Sci-Fi,179,0
U131542,Sci-Fi,120,0
U131543,Action,176,0
U131544,Drama,247,0
U131545,Drama,157,0
U131546,Drama,246,0
U131547,Romance,83,0
U131548,Horror,284,1
U131549,Sci-Fi,159,0
U131550,Drama,204,0
U131551,Sci-Fi,226,0
U131552,Sci-Fi,67,1
U131553,Action,246,0
U131554,Thriller,55,0
U131555,Documentary,26,1
U131556,Comedy,47,0
U131557,Sci-Fi,183,0
U131558,Action,282,0
U131559,Horror,44,0
U131560,Thriller,243,1
U131561,Horror,132,0
U131562,Sci-Fi,181,0
U131563,Comedy,214,1
U131564,Drama,48,1
U131565,Action,127,0
U131566,Comedy,285,1
U131567,Thriller,221,0
U131568,Sci-Fi,260,1
U131569,Romance,212,0
U131570,Romance,86,0
U131571,Documentary,153,0
U131572,Thriller,200,0
U131573,Action,255,1
U131574,Comedy,107,0
U131575,Action,281,0
U131576,Thriller,26,0
U131577,Romance,20,1
U131578,Thriller,16,0
U131579,Thriller,17,0
U131580,Thriller,196,0
U131581,Documentary,128,0
U131582,Sci-Fi,188,0
U131583,Drama,43,0
U131584,Sci-Fi,59,0
U131585,Action,46,0
U131586,Romance,133,0
U131587,Thriller,211,0
U131588,Horror,45,0
U131589,Drama,224,0
U131590,Action,293,0
U131591,Thriller,176,0
U131592,Thriller,250,0
U131593,Action,294,0
U131594,Action,48,0
U131595,Thriller,64,0
U131596,Sci-Fi,231,1
U131597,Horror,166,0
U131598,Sci-Fi,242,0
U131599,Action,75,0
U131600,Action,184,0
U131601,Comedy,145,0
U131602,Documentary,281,0
U131603,Romance,204,1
U131604,Documentary,157,0
U131605,Horror,200,0
U131606,Comedy,152,0
U131607,Romance,30,1
U131608,Romance,188,1
U131609,Horror,18,0
U131610,Drama,34,1
U131611,Sci-Fi,20,1
U131612,Action,94,0
U131613,Action,108,0
U131614,Drama,92,0
U131615,Romance,114,0
U131616,Romance,100,0
U131617,Drama,188,0
U131618,Comedy,217,0
U131619,Romance,195,0
U131620,Thriller,278,0
U131621,Romance,250,0
U131622,Drama,269,1
U131623,Comedy,124,0
U131624,Action,296,1
U131625,Documentary,56,0
U131626,Sci-Fi,117,0
U131627,Thriller,57,0
U131628,Romance,183,0
U131629,Thriller,18,0
U131630,Documentary,70,0
U131631,Action,71,0
U131632,Action,205,0
U131633,Sci-Fi,149,0
U131634,Romance,139,0
U131635,Drama,103,0
U131636,Documentary,52,0
U131637,Romance,115,0
U131638,Thriller,241,0
U131639,Sci-Fi,175,0
U131640,Thriller,217,0
U131641,Romance,271,0
U131642,Comedy,257,1
U131643,Romance,247,0
U131644,Documentary,49,0
U131645,Sci-Fi,125,0
U131646,Horror,107,0
U131647,Sci-Fi,96,0
U131648,Romance,109,0
U131649,Action,223,1
U131650,Action,69,0
U131651,Comedy,259,0
U131652,Sci-Fi,285,0
U131653,Sci-Fi,54,1
U131654,Romance,273,0
U131655,Drama,45,0
U131656,Comedy,61,0
U131657,Sci-Fi,210,0
U131658,Comedy,101,0
U131659,Documentary,171,0
U131660,Documentary,279,0
U131661,Drama,215,0
U131662,Action,230,0
U131663,Drama,105,1
U131664,Action,216,1
U131665,Comedy,204,0
U131666,Action,225,0
U131667,Thriller,196,0
U131668,Sci-Fi,253,0
U131669,Horror,259,0
U131670,Drama,83,0
U131671,Sci-Fi,171,0
U131672,Thriller,96,0
U131673,Documentary,16,1
U131674,Sci-Fi,72,0
U131675,Thriller,253,0
U131676,Comedy,260,1
U131677,Comedy,280,0
U131678,Sci-Fi,234,0
U131679,Drama,270,0
U131680,Action,157,0
U131681,Comedy,269,0
U131682,Thriller,175,0
U131683,Romance,146,0
U131684,Romance,281,0
U131685,Documentary,140,0
U131686,Horror,173,0
U131687,Sci-Fi,122,0
U131688,Documentary,274,0
U131689,Comedy,242,0
U131690,Romance,116,0
U131691,Action,256,0
U131692,Drama,50,0
U131693,Sci-Fi,288,0
U131694,Documentary,149,0
U131695,Romance,101,0
U131696,Action,204,0
U131697,Horror,203,0
U131698,Action,274,0
U131699,Sci-Fi,246,0
U131700,Thriller,44,0
U131701,Romance,158,0
U131702,Action,172,0
U131703,Action,253,0
U131704,Horror,289,0
U131705,Comedy,288,0
U131706,Drama,79,0
U131707,Action,188,0
U131708,Action,257,0
U131709,Comedy,253,1
U131710,Horror,153,0
U131711,Comedy,163,0
U131712,Comedy,81,0
U131713,Comedy,98,0
U131714,Thriller,65,0
U131715,Documentary,19,0
U131716,Sci-Fi,150,1
U131717,Horror,128,0
U131718,Action,30,0
U131719,Horror,40,0
U131720,Comedy,197,0
U131721,Sci-Fi,102,0
U131722,Drama,108,0
U131723,Sci-Fi,203,0
U131724,Romance,253,0
U131725,Drama,76,0
U131726,Drama,62,1
U131727,Thriller,236,0
U131728,Documentary,168,0
U131729,Documentary,195,0
U131730,Documentary,155,0
U131731,Action,270,0
U131732,Sci-Fi,272,0
U131733,Drama,62,0
U131734,Horror,291,0
U131735,Sci-Fi,157,0
U131736,Horror,76,0
U131737,Horror,284,0
U131738,Drama,272,1
U131739,Horror,142,0
U131740,Documentary,187,0
U131741,Horror,95,1
U131742,Romance,63,0
U131743,Action,185,0
U131744,Thriller,91,1
U131745,Documentary,34,0
U131746,Action,294,1
U131747,Documentary,263,0
U131748,Sci-Fi,228,0
U131749,Drama,44,1
U131750,Drama,153,0
U131751,Documentary,284,0
U131752,Thriller,20,1
U131753,Documentary,262,0
U131754,Action,219,1
U131755,Documentary,147,0
U131756,Sci-Fi,176,0
U131757,Thriller,186,0
U131758,Thriller,286,0
U131759,Comedy,144,0
U131760,Documentary,215,0
U131761,Thriller,260,0
U131762,Sci-Fi,60,0
U131763,Action,210,0
U131764,Action,195,0
U131765,Drama,299,0
U131766,Romance,135,1
U131767,Comedy,163,1
U131768,Romance,286,0
U131769,Comedy,46,0
U131770,Action,258,0
U131771,Thriller,95,1
U131772,Horror,247,0
U131773,Thriller,115,0
U131774,Comedy,76,0
U131775,Action,44,0
U131776,Horror,165,1
U131777,Sci-Fi,172,1
U131778,Comedy,116,0
U131779,Horror,73,0
U131780,Comedy,223,0
U131781,Documentary,155,0
U131782,Action,173,0
U131783,Comedy,19,1
U131784,Documentary,16,0
U131785,Horror,154,0
U131786,Romance,188,0
U131787,Romance,282,0
U131788,Action,271,0
U131789,Horror,231,1
U131790,Thriller,39,0
U131791,Horror,265,1
U131792,Romance,160,0
U131793,Thriller,22,0
U131794,Drama,287,0
U131795,Drama,136,0
U131796,Comedy,230,0
U131797,Horror,135,0
U131798,Action,57,0
U131799,Action,75,0
U131800,Sci-Fi,12,0
U131801,Drama,235,1
U131802,Sci-Fi,154,0
U131803,Sci-Fi,142,0
U131804,Horror,25,0
U131805,Horror,283,0
U131806,Drama,229,0
U131807,Documentary,173,1
U131808,Documentary,105,1
U131809,Action,106,0
U131810,Sci-Fi,142,0
U131811,Horror,271,0
U131812,Documentary,285,1
U131813,Drama,131,0
U131814,Action,208,0
U131815,Romance,130,0
U131816,Romance,92,0
U131817,Comedy,23,0
U131818,Documentary,127,0
U131819,Drama,184,0
U131820,Drama,213,1
U131821,Thriller,230,0
U131822,Documentary,195,0
U131823,Horror,171,0
U131824,Sci-Fi,267,0
U131825,Drama,183,1
U131826,Thriller,173,0
U131827,Documentary,289,0
U131828,Drama,242,0
U131829,Sci-Fi,240,1
U131830,Drama,183,0
U131831,Comedy,201,0
U131832,Action,221,1
U131833,Drama,202,0
U131834,Documentary,138,1
U131835,Action,259,1
U131836,Drama,42,0
U131837,Drama,93,0
U131838,Horror,58,1
U131839,Drama,293,0
U131840,Comedy,96,0
U131841,Action,58,0
U131842,Sci-Fi,261,0
U131843,Comedy,292,0
U131844,Comedy,114,0
U131845,Thriller,234,1
U131846,Thriller,289,0
U131847,Action,112,0
U131848,Documentary,119,0
U131849,Thriller,208,0
U131850,Documentary,27,0
U131851,Action,162,0
U131852,Documentary,29,1
U131853,Horror,40,0
U131854,Thriller,11,0
U131855,Drama,112,0
U131856,Action,65,0
U131857,Documentary,181,1
U131858,Documentary,279,0
U131859,Horror,275,0
U131860,Documentary,38,0
U131861,Horror,291,0
U131862,Thriller,238,1
U131863,Documentary,151,0
U131864,Horror,265,1
U131865,Drama,178,0
U131866,Comedy,58,0
U131867,Thriller,283,0
U131868,Drama,151,0
U131869,Horror,164,0
U131870,Sci-Fi,201,0
U131871,Thriller,136,1
U131872,Romance,136,1
U131873,Action,57,0
U131874,Sci-Fi,130,0
U131875,Action,244,0
U131876,Comedy,98,0
U131877,Horror,148,0
U131878,Thriller,178,0
U131879,Thriller,184,0
U131880,Sci-Fi,214,0
U131881,Romance,14,1
U131882,Sci-Fi,278,1
U131883,Romance,216,0
U131884,Comedy,66,0
U131885,Action,285,0
U131886,Horror,142,1
U131887,Sci-Fi,107,0
U131888,Drama,129,0
U131889,Thriller,121,0
U131890,Thriller,169,1
U131891,Sci-Fi,120,0
U131892,Action,187,0
U131893,Documentary,246,0
U131894,Action,109,0
U131895,Comedy,284,0
U131896,Documentary,268,0
U131897,Horror,269,0
U131898,Romance,27,1
U131899,Documentary,27,0
U131900,Thriller,74,0
U131901,Romance,96,1
U131902,Romance,272,0
U131903,Documentary,119,0
U131904,Documentary,244,0
U131905,Drama,143,0
U131906,Drama,258,1
U131907,Action,218,0
U131908,Drama,183,0
U131909,Comedy,79,1
U131910,Action,45,0
U131911,Drama,275,0
U131912,Romance,198,0
U131913,Comedy,30,0
U131914,Sci-Fi,208,0
U131915,Thriller,13,0
U131916,Horror,25,1
U131917,Horror,202,0
U131918,Documentary,171,0
U131919,Comedy,182,1
U131920,Sci-Fi,121,0
U131921,Horror,114,0
U131922,Documentary,62,0
U131923,Horror,218,1
U131924,Drama,262,0
U131925,Horror,124,1
U131926,Comedy,87,0
U131927,Comedy,251,0
U131928,Sci-Fi,43,0
U131929,Drama,34,0
U131930,Sci-Fi,276,1
U131931,Comedy,216,0
U131932,Drama,143,1
U131933,Thriller,102,0
U131934,Romance,209,0
U131935,Romance,103,0
U131936,Sci-Fi,298,1
U131937,Documentary,144,1
U131938,Thriller,264,0
U131939,Comedy,253,0
U131940,Sci-Fi,123,0
U131941,Horror,262,0
U131942,Comedy,35,0
U131943,Sci-Fi,23,0
U131944,Thriller,91,0
U131945,Comedy,41,1
U131946,Romance,65,0
U131947,Romance,123,1
U131948,Documentary,232,0
U131949,Drama,138,1
U131950,Documentary,147,0
U131951,Thriller,169,0
U131952,Drama,59,0
U131953,Documentary,52,1
U131954,Action,215,0
U131955,Comedy,170,0
U131956,Romance,43,0
U131957,Sci-Fi,156,1
U131958,Sci-Fi,188,0
U131959,Action,41,0
U131960,Horror,25,0
U131961,Documentary,279,0
U131962,Action,180,0
U131963,Documentary,235,0
U131964,Drama,236,0
U131965,Documentary,263,0
U131966,Thriller,115,1
U131967,Thriller,177,0
U131968,Sci-Fi,60,0
U131969,Thriller,57,0
U131970,Romance,226,0
U131971,Drama,162,0
U131972,Action,115,0
U131973,Drama,296,0
U131974,Documentary,175,0
U131975,Drama,277,0
U131976,Comedy,54,0
U131977,Drama,278,0
U131978,Documentary,260,1
U131979,Horror,109,0
U131980,Thriller,141,0
U131981,Romance,221,0
U131982,Romance,183,0
U131983,Thriller,293,0
U131984,Action,137,0
U131985,Documentary,55,0
U131986,Thriller,16,0
U131987,Horror,120,0
U131988,Action,172,0
U131989,Sci-Fi,106,1
U131990,Sci-Fi,217,0
U131991,Documentary,104,0
U131992,Romance,167,0
U131993,Action,205,1
U131994,Horror,89,1
U131995,Thriller,30,0
U131996,Drama,108,0
U131997,Sci-Fi,53,0
U131998,Sci-Fi,131,0
U131999,Comedy,53,0
U132000,Comedy,92,0
U132001,Thriller,38,0
U132002,Romance,88,0
U132003,Romance,230,0
U132004,Comedy,245,0
U132005,Drama,45,0
U132006,Drama,162,0
U132007,Comedy,73,1
U132008,Sci-Fi,284,0
U132009,Sci-Fi,210,0
U132010,Documentary,51,0
U132011,Comedy,292,0
U132012,Romance,207,0
U132013,Sci-Fi,282,0
U132014,Drama,97,0
U132015,Horror,178,0
U132016,Documentary,281,0
U132017,Horror,83,0
U132018,Action,107,0
U132019,Romance,135,0
U132020,Horror,226,0
U132021,Thriller,116,0
U132022,Action,84,0
U132023,Romance,39,0
U132024,Sci-Fi,296,0
U132025,Romance,12,0
U132026,Horror,148,0
U132027,Sci-Fi,228,0
U132028,Romance,147,0
U132029,Drama,277,1
U132030,Romance,251,0
U132031,Sci-Fi,51,0
U132032,Sci-Fi,106,0
U132033,Thriller,272,1
U132034,Sci-Fi,238,0
U132035,Thriller,179,0
U132036,Action,73,1
U132037,Romance,170,1
U132038,Thriller,281,0
U132039,Sci-Fi,94,0
U132040,Horror,127,0
U132041,Action,117,1
